"NGÀY","Tháng","ID","FANPAGE","CHIẾN DỊCH","TỔNG","SPAM","TIỀM NĂNG","CHẤT LƯỢNG","ĐẶT HẸN","ĐẾN PK","CHỐT"," BILL ","Ngân sách mục tiêu","Ngân sách thực tế","KPI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"26/04/2025","04.2025","24","2 PAGE TEENNIE","TEENNIE - ASMR","10","8","2","","","","","","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"26/04/2025","04.2025","27","2 KHÁC TEENNIE","2 KHÁC TEENNIE","0","","","","","1","1","  39.000.000 ","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"26/04/2025","04.2025","30","2 ZALO OA TEENNIE","2 ZALO OA TEENNIE","1","","","1","1","1","1","  46.500.000 ","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"18/03/2025","03.2025","25","2 PAGE TEENNIE","NIỀNG RĂNG XINH, GIÁ HỌC SINH","2","0","1","1","0","0","0","","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"07/03/2025","03.2025","33","2 GIỚI THIỆU TEENNIE","2 GIỚI THIỆU TEENNIE","0","0","0","0","1","1","0","","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"08/03/2025","03.2025","22","2 PAGE TEENNIE","B TIẾN LUẬT CHỮ HỒNG ","3","1","2","0","0","0","0","","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"26/04/2025","04.2025","23","2 PAGE TEENNIE","NGÔ KIẾN HUY HỒNG","14","9","3","2","","","","","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20/03/2025","03.2025","25","2 PAGE TEENNIE","NIỀNG RĂNG XINH, GIÁ HỌC SINH","2","1","0","1","1","0","0","","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"08/03/2025","03.2025","26","2 PAGE TEENNIE","ƯU ĐÃI TEENNIE 31/05","3","1","2","0","0","1","1","  38.700.000 ","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"08/03/2025","03.2025","33","2 GIỚI THIỆU TEENNIE","2 GIỚI THIỆU TEENNIE","0","0","0","0","0","3","3","  93.300.000 ","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"08/03/2025","03.2025","34","2 VÃNG LAI TEENNIE","2 VÃNG LAI TEENNIE","0","0","0","0","0","1","1","  38.700.000 ","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"21/03/2025","03.2025","25","2 PAGE TEENNIE","NIỀNG RĂNG XINH, GIÁ HỌC SINH","2","0","1","1","0","1","1","  41.000.000 ","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"09/03/2025","03.2025","33","2 GIỚI THIỆU TEENNIE","2 GIỚI THIỆU TEENNIE","0","0","0","0","1","1","1","  350.000 ","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/03/2025","03.2025","33","2 GIỚI THIỆU TEENNIE","2 GIỚI THIỆU TEENNIE","0","0","0","0","1","1","1","  2.500.000 ","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11/03/2025","03.2025","26","2 PAGE TEENNIE","ƯU ĐÃI TEENNIE 31/05","3","0","3","0","0","0","0","","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11/03/2025","03.2025","22","2 PAGE TEENNIE","B TIẾN LUẬT CHỮ HỒNG ","1","0","1","0","0","0","0","","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12/03/2025","03.2025","28","2 TIKTOK TEENNIE","2 TIKTOK TEENNIE","0","0","0","0","0","1","0","","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12/03/2025","03.2025","34","2 VÃNG LAI TEENNIE","2 VÃNG LAI TEENNIE","0","0","0","0","0","1","1","  39.000.000 ","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"13/03/2025","03.2025","30","2 ZALO OA TEENNIE","2 ZALO OA TEENNIE","0","0","0","0","0","1","1","  36.000.000 ","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"13/03/2025","03.2025","32","2 HOTLINE TEENNIE","2 HOTLINE TEENNIE","0","0","0","0","0","1","1","  39.000.000 ","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"15/03/2025","03.2025","33","2 GIỚI THIỆU TEENNIE","2 GIỚI THIỆU TEENNIE","0","0","0","0","0","1","1","  38.850.000 ","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"15/03/2025","03.2025","26","2 PAGE TEENNIE","ƯU ĐÃI TEENNIE 31/05","0","0","0","0","0","1","1","  62.900.000 ","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"15/03/2025","03.2025","28","2 TIKTOK TEENNIE","2 TIKTOK TEENNIE","0","0","0","0","0","1","1","  38.000.000 ","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16/03/2025","03.2025","33","2 GIỚI THIỆU TEENNIE","2 GIỚI THIỆU TEENNIE","0","0","0","0","0","1","1","  46.000.000 ","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16/03/2025","03.2025","34","2 VÃNG LAI TEENNIE","2 VÃNG LAI TEENNIE","0","0","0","0","0","1","1","  38.700.000 ","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22/03/2025","03.2025","25","2 PAGE TEENNIE","NIỀNG RĂNG XINH, GIÁ HỌC SINH","3","2","0","1","0","0","0","","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"17/03/2025","03.2025","32","2 HOTLINE TEENNIE","2 HOTLINE TEENNIE","0","0","0","0","1","0","0","","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"17/03/2025","03.2025","31","2 INTAGRAM TEENNIE","2 INTAGRAM TEENNIE","0","0","0","0","0","1","1","  40.000.000 ","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"18/03/2025","03.2025","28","2 TIKTOK TEENNIE","2 TIKTOK TEENNIE","0","0","0","0","1","1","1","  16.900.000 ","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20/03/2025","03.2025","22","2 PAGE TEENNIE","B TIẾN LUẬT CHỮ HỒNG ","1","1","0","0","0","0","0","","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22/03/2025","03.2025","24","2 PAGE TEENNIE","TEENNIE - ASMR","15","13","2","0","0","0","0","","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22/03/2025","03.2025","30","2 ZALO OA TEENNIE","2 ZALO OA TEENNIE","0","0","0","0","1","0","0","","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20/03/2025","03.2025","33","2 GIỚI THIỆU TEENNIE","2 GIỚI THIỆU TEENNIE","0","0","0","0","0","1","1","  350.000 ","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"24/03/2025","03.2025","22","2 PAGE TEENNIE","B TIẾN LUẬT CHỮ HỒNG ","2","1","1","0","0","0","0","","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"26/03/2025","03.2025","25","2 PAGE TEENNIE","NIỀNG RĂNG XINH, GIÁ HỌC SINH","4","1","2","1","1","0","0","","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"25/03/2025","03.2025","34","2 VÃNG LAI TEENNIE","2 VÃNG LAI TEENNIE","0","0","0","0","0","1","1","  38.000.000 ","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"27/03/2025","03.2025","25","2 PAGE TEENNIE","NIỀNG RĂNG XINH, GIÁ HỌC SINH","1","0","0","1","0","0","0","","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"26/03/2025","03.2025","28","2 TIKTOK TEENNIE","2 TIKTOK TEENNIE","0","0","0","0","2","0","0","","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","08.2373","28","2 TIKTOK TEENNIE","2 TIKTOK TEENNIE","1","","","1","1","1","1","  173.000.000 ","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"26/03/2025","03.2025","30","2 ZALO OA TEENNIE","2 ZALO OA TEENNIE","0","0","0","0","0","1","1","  39.000.000 ","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"26/03/2025","03.2025","33","2 GIỚI THIỆU TEENNIE","2 GIỚI THIỆU TEENNIE","0","0","0","0","1","2","2","  25.900.000 ","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"27/03/2025","03.2025","22","2 PAGE TEENNIE","B TIẾN LUẬT CHỮ HỒNG ","1","0","1","0","1","0","0","","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"27/03/2025","03.2025","33","2 GIỚI THIỆU TEENNIE","2 GIỚI THIỆU TEENNIE","0","0","0","0","0","1","1","  350.000 ","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"28/03/2025","03.2025","26","2 PAGE TEENNIE","ƯU ĐÃI TEENNIE 31/05","3","1","2","0","0","0","0","","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"28/03/2025","03.2025","22","2 PAGE TEENNIE","B TIẾN LUẬT CHỮ HỒNG ","2","1","1","0","0","0","0","","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"28/03/2025","03.2025","33","2 GIỚI THIỆU TEENNIE","2 GIỚI THIỆU TEENNIE","0","0","0","0","1","0","0","","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"29/03/2025","03.2025","28","2 TIKTOK TEENNIE","2 TIKTOK TEENNIE","0","0","0","0","1","0","0","","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"29/03/2025","03.2025","34","2 VÃNG LAI TEENNIE","2 VÃNG LAI TEENNIE","0","0","0","0","0","1","1","  33.000.000 ","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"30/03/2025","03.2025","24","2 PAGE TEENNIE","TEENNIE - ASMR","4","0","4","0","0","0","0","","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"01/03/2025","03.2025","25","2 PAGE TEENNIE","NIỀNG RĂNG XINH, GIÁ HỌC SINH","1","0","1","0","0","0","0","","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"30/03/2025","03.2025","33","2 GIỚI THIỆU TEENNIE","2 GIỚI THIỆU TEENNIE","0","0","0","0","0","1","1","  42.000.000 ","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"07/03/2025","03.2025","25","2 PAGE TEENNIE","NIỀNG RĂNG XINH, GIÁ HỌC SINH","1","0","1","0","0","0","0","","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"31/03/2025","03.2025","26","2 PAGE TEENNIE","ƯU ĐÃI TEENNIE 31/05","2","1","1","0","0","0","0","","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"31/03/2025","03.2025","33","2 GIỚI THIỆU TEENNIE","2 GIỚI THIỆU TEENNIE","0","0","0","0","1","1","1","  34.100.000 ","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"31/03/2025","03.2025","28","2 TIKTOK TEENNIE","2 TIKTOK TEENNIE","0","0","0","0","0","1","1","  3.000.000 ","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"27/04/2025","04.2025","24","2 PAGE TEENNIE","TEENNIE - ASMR","7","4","3","","","","","","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"27/04/2025","04.2025","22","2 PAGE TEENNIE","B TIẾN LUẬT CHỮ HỒNG ","1","1","","","","","","","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"27/04/2025","04.2025","33","2 GIỚI THIỆU TEENNIE","2 GIỚI THIỆU TEENNIE","0","","","","1","2","1","  87.525.000 ","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"27/04/2025","04.2025","30","2 ZALO OA TEENNIE","2 ZALO OA TEENNIE","0","","","","1","1","1","  1.500.000 ","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"08/03/2025","03.2025","25","2 PAGE TEENNIE","NIỀNG RĂNG XINH, GIÁ HỌC SINH","2","0","2","0","0","0","0","","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"28/04/2025","04.2025","24","2 PAGE TEENNIE","TEENNIE - ASMR","17","13","4","","","","","","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"28/04/2025","04.2025","22","2 PAGE TEENNIE","B TIẾN LUẬT CHỮ HỒNG ","3","3","","","","1","1","","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"09/03/2025","03.2025","25","2 PAGE TEENNIE","NIỀNG RĂNG XINH, GIÁ HỌC SINH","3","1","2","0","0","0","0","","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"29/04/2025","04.2025","24","2 PAGE TEENNIE","TEENNIE - ASMR","11","10","1","","","","","","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"29/04/2025","04.2025","22","2 PAGE TEENNIE","B TIẾN LUẬT CHỮ HỒNG ","6","5","1","","","","","","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"30/04/2025","04.2025","24","2 PAGE TEENNIE","TEENNIE - ASMR","8","","8","","","","","","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"30/04/2025","04.2025","22","2 PAGE TEENNIE","B TIẾN LUẬT CHỮ HỒNG ","4","","4","","","","","","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"30/04/2025","04.2025","26","2 PAGE TEENNIE","ƯU ĐÃI TEENNIE 31/05","2","","2","","","","","","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"01/05/2025","05.2025","24","2 PAGE TEENNIE","TEENNIE - ASMR","11","11","","","","","","","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"17/03/2025","03.2025","25","2 PAGE TEENNIE","NIỀNG RĂNG XINH, GIÁ HỌC SINH","3","2","1","0","1","0","0","","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"24/03/2025","03.2025","25","2 PAGE TEENNIE","NIỀNG RĂNG XINH, GIÁ HỌC SINH","3","2","1","0","0","0","0","","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02/05/2025","05.2025","22","2 PAGE TEENNIE","B TIẾN LUẬT CHỮ HỒNG ","3","","3","","","","","","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02/05/2025","05.2025","26","2 PAGE TEENNIE","ƯU ĐÃI TEENNIE 31/05","0","","","","","","","","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02/05/2025","05.2025","32","2 HOTLINE TEENNIE","2 HOTLINE TEENNIE","0","","","","1","1","1","  3.500.000 ","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"03/05/2025","05.2025","26","2 PAGE TEENNIE","ƯU ĐÃI TEENNIE 31/05","3","1","2","","","","","","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"25/03/2025","03.2025","25","2 PAGE TEENNIE","NIỀNG RĂNG XINH, GIÁ HỌC SINH","3","2","1","0","0","0","0","","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"03/05/2025","05.2025","32","2 HOTLINE TEENNIE","2 HOTLINE TEENNIE","0","","","","","3","2","  1.500.000 ","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"04/05/2025","05.2025","22","2 PAGE TEENNIE","B TIẾN LUẬT CHỮ HỒNG ","4","2","2","","","","","","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"04/05/2025","05.2025","30","2 ZALO OA TEENNIE","2 ZALO OA TEENNIE","0","","","","1","","","","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"05/05/2025","05.2025","22","2 PAGE TEENNIE","B TIẾN LUẬT CHỮ HỒNG ","1","","1","","","","","","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"05/05/2025","05.2025","26","2 PAGE TEENNIE","ƯU ĐÃI TEENNIE 31/05","1","","1","","","","","","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"05/05/2025","05.2025","28","2 TIKTOK TEENNIE","2 TIKTOK TEENNIE","0","","","","1","","","","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"05/05/2025","05.2025","32","2 HOTLINE TEENNIE","2 HOTLINE TEENNIE","0","","","","","1","1","  36.000.000 ","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"30/03/2025","03.2025","25","2 PAGE TEENNIE","NIỀNG RĂNG XINH, GIÁ HỌC SINH","1","0","1","0","0","0","0","","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"31/03/2025","03.2025","25","2 PAGE TEENNIE","NIỀNG RĂNG XINH, GIÁ HỌC SINH","1","0","1","0","0","0","0","","  1.500.000 ","  1.300.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
